id,method,setting_id,batch_number
2023,plug_in_pc,7,23
2024,plug_in_pc,7,24
2025,plug_in_pc,7,25
2026,plug_in_pc,7,26
2027,plug_in_pc,7,27
2028,plug_in_pc,7,28
2029,plug_in_pc,7,29
2030,plug_in_pc,7,30
2031,plug_in_pc,7,31
2032,plug_in_pc,7,32
2033,plug_in_pc,7,33
2034,plug_in_pc,7,34
2035,plug_in_pc,7,35
2036,plug_in_pc,7,36
2037,plug_in_pc,7,37
2038,plug_in_pc,7,38
2039,plug_in_pc,7,39
2040,plug_in_pc,7,40
2041,plug_in_pc,7,41
2042,plug_in_pc,7,42
2043,plug_in_pc,7,43
2044,plug_in_pc,7,44
2045,plug_in_pc,7,45
2046,plug_in_pc,7,46
2047,plug_in_pc,7,47
2048,plug_in_pc,7,48
2049,plug_in_pc,7,49
2050,plug_in_pc,7,50
2051,plug_in_pc,7,51
2052,plug_in_pc,7,52
2053,plug_in_pc,7,53
2054,plug_in_pc,7,54
2055,plug_in_pc,7,55
2056,plug_in_pc,7,56
2057,plug_in_pc,7,57
2058,plug_in_pc,7,58
2059,plug_in_pc,7,59
2060,plug_in_pc,7,60
2061,plug_in_pc,7,61
2062,plug_in_pc,7,62
2063,plug_in_pc,7,63
2064,plug_in_pc,7,64
2065,plug_in_pc,7,65
2066,plug_in_pc,7,66
2067,plug_in_pc,7,67
2068,plug_in_pc,7,68
2069,plug_in_pc,7,69
2070,plug_in_pc,7,70
2071,plug_in_pc,7,71
2072,plug_in_pc,7,72
2073,plug_in_pc,7,73
2074,plug_in_pc,7,74
2075,plug_in_pc,7,75
2076,plug_in_pc,7,76
2077,plug_in_pc,7,77
2078,plug_in_pc,7,78
2079,plug_in_pc,7,79
2080,plug_in_pc,7,80
2081,plug_in_pc,7,81
2082,plug_in_pc,7,82
2083,plug_in_pc,7,83
2084,plug_in_pc,7,84
2085,plug_in_pc,7,85
2086,plug_in_pc,7,86
2087,plug_in_pc,7,87
2088,plug_in_pc,7,88
2089,plug_in_pc,7,89
2090,plug_in_pc,7,90
2091,plug_in_pc,7,91
2092,plug_in_pc,7,92
2093,plug_in_pc,7,93
2094,plug_in_pc,7,94
2095,plug_in_pc,7,95
2096,plug_in_pc,7,96
2097,plug_in_pc,7,97
2098,plug_in_pc,7,98
2099,plug_in_pc,7,99
2100,plug_in_pc,7,100
2101,debiased_pc,8,1
2102,debiased_pc,8,2
2103,debiased_pc,8,3
2104,debiased_pc,8,4
2105,debiased_pc,8,5
2106,debiased_pc,8,6
2107,debiased_pc,8,7
2108,debiased_pc,8,8
2109,debiased_pc,8,9
2110,debiased_pc,8,10
2111,debiased_pc,8,11
2112,debiased_pc,8,12
2113,debiased_pc,8,13
2114,debiased_pc,8,14
2115,debiased_pc,8,15
2116,debiased_pc,8,16
2117,debiased_pc,8,17
2118,debiased_pc,8,18
2119,debiased_pc,8,19
2120,debiased_pc,8,20
2121,debiased_pc,8,21
2122,debiased_pc,8,22
2123,debiased_pc,8,23
2124,debiased_pc,8,24
2125,debiased_pc,8,25
2126,debiased_pc,8,26
2127,debiased_pc,8,27
2128,debiased_pc,8,28
2129,debiased_pc,8,29
2130,debiased_pc,8,30
2131,debiased_pc,8,31
2132,debiased_pc,8,32
2133,debiased_pc,8,33
2134,debiased_pc,8,34
2135,debiased_pc,8,35
2136,debiased_pc,8,36
2137,debiased_pc,8,37
2138,debiased_pc,8,38
2139,debiased_pc,8,39
2140,debiased_pc,8,40
2141,debiased_pc,8,41
2142,debiased_pc,8,42
2143,debiased_pc,8,43
2144,debiased_pc,8,44
2145,debiased_pc,8,45
2146,debiased_pc,8,46
2147,debiased_pc,8,47
2148,debiased_pc,8,48
2149,debiased_pc,8,49
2150,debiased_pc,8,50
2151,debiased_pc,8,51
2152,debiased_pc,8,52
2153,debiased_pc,8,53
2154,debiased_pc,8,54
2155,debiased_pc,8,55
2156,debiased_pc,8,56
2157,debiased_pc,8,57
2158,debiased_pc,8,58
2159,debiased_pc,8,59
2160,debiased_pc,8,60
2161,debiased_pc,8,61
2162,debiased_pc,8,62
2163,debiased_pc,8,63
2164,debiased_pc,8,64
2165,debiased_pc,8,65
2166,debiased_pc,8,66
2167,debiased_pc,8,67
2168,debiased_pc,8,68
2169,debiased_pc,8,69
2170,debiased_pc,8,70
2171,debiased_pc,8,71
2172,debiased_pc,8,72
2173,debiased_pc,8,73
2174,debiased_pc,8,74
2175,debiased_pc,8,75
2176,debiased_pc,8,76
2177,debiased_pc,8,77
2178,debiased_pc,8,78
2179,debiased_pc,8,79
2180,debiased_pc,8,80
2181,debiased_pc,8,81
2182,debiased_pc,8,82
2183,debiased_pc,8,83
2184,debiased_pc,8,84
2185,debiased_pc,8,85
2186,debiased_pc,8,86
2187,debiased_pc,8,87
2188,debiased_pc,8,88
2189,debiased_pc,8,89
2190,debiased_pc,8,90
2191,debiased_pc,8,91
2192,debiased_pc,8,92
2193,debiased_pc,8,93
2194,debiased_pc,8,94
2195,debiased_pc,8,95
2196,debiased_pc,8,96
2197,debiased_pc,8,97
2198,debiased_pc,8,98
2199,debiased_pc,8,99
2200,debiased_pc,8,100
2201,oracle_pc,8,1
2202,oracle_pc,8,2
2203,oracle_pc,8,3
2204,oracle_pc,8,4
2205,oracle_pc,8,5
2206,oracle_pc,8,6
2207,oracle_pc,8,7
2208,oracle_pc,8,8
2209,oracle_pc,8,9
2210,oracle_pc,8,10
2211,oracle_pc,8,11
2212,oracle_pc,8,12
2213,oracle_pc,8,13
2214,oracle_pc,8,14
2215,oracle_pc,8,15
2216,oracle_pc,8,16
2217,oracle_pc,8,17
2218,oracle_pc,8,18
2219,oracle_pc,8,19
2220,oracle_pc,8,20
2221,oracle_pc,8,21
2222,oracle_pc,8,22
2223,oracle_pc,8,23
2224,oracle_pc,8,24
2225,oracle_pc,8,25
2226,oracle_pc,8,26
2227,oracle_pc,8,27
2228,oracle_pc,8,28
2229,oracle_pc,8,29
2230,oracle_pc,8,30
2231,oracle_pc,8,31
2232,oracle_pc,8,32
2233,oracle_pc,8,33
2234,oracle_pc,8,34
2235,oracle_pc,8,35
2236,oracle_pc,8,36
2237,oracle_pc,8,37
2238,oracle_pc,8,38
2239,oracle_pc,8,39
2240,oracle_pc,8,40
2241,oracle_pc,8,41
2242,oracle_pc,8,42
2243,oracle_pc,8,43
2244,oracle_pc,8,44
2245,oracle_pc,8,45
2246,oracle_pc,8,46
2247,oracle_pc,8,47
2248,oracle_pc,8,48
2249,oracle_pc,8,49
2250,oracle_pc,8,50
2251,oracle_pc,8,51
2252,oracle_pc,8,52
2253,oracle_pc,8,53
2254,oracle_pc,8,54
2255,oracle_pc,8,55
2256,oracle_pc,8,56
2257,oracle_pc,8,57
2258,oracle_pc,8,58
2259,oracle_pc,8,59
2260,oracle_pc,8,60
2261,oracle_pc,8,61
2262,oracle_pc,8,62
2263,oracle_pc,8,63
2264,oracle_pc,8,64
2265,oracle_pc,8,65
2266,oracle_pc,8,66
2267,oracle_pc,8,67
2268,oracle_pc,8,68
2269,oracle_pc,8,69
2270,oracle_pc,8,70
2271,oracle_pc,8,71
2272,oracle_pc,8,72
2273,oracle_pc,8,73
2274,oracle_pc,8,74
2275,oracle_pc,8,75
2276,oracle_pc,8,76
2277,oracle_pc,8,77
2278,oracle_pc,8,78
2279,oracle_pc,8,79
2280,oracle_pc,8,80
2281,oracle_pc,8,81
2282,oracle_pc,8,82
2283,oracle_pc,8,83
2284,oracle_pc,8,84
2285,oracle_pc,8,85
2286,oracle_pc,8,86
2287,oracle_pc,8,87
2288,oracle_pc,8,88
2289,oracle_pc,8,89
2290,oracle_pc,8,90
2291,oracle_pc,8,91
2292,oracle_pc,8,92
2293,oracle_pc,8,93
2294,oracle_pc,8,94
2295,oracle_pc,8,95
2296,oracle_pc,8,96
2297,oracle_pc,8,97
2298,oracle_pc,8,98
2299,oracle_pc,8,99
2300,oracle_pc,8,100
2301,plug_in_pc,8,1
2302,plug_in_pc,8,2
2303,plug_in_pc,8,3
2304,plug_in_pc,8,4
2305,plug_in_pc,8,5
2306,plug_in_pc,8,6
2307,plug_in_pc,8,7
2308,plug_in_pc,8,8
2309,plug_in_pc,8,9
2310,plug_in_pc,8,10
2311,plug_in_pc,8,11
2312,plug_in_pc,8,12
2313,plug_in_pc,8,13
2314,plug_in_pc,8,14
2315,plug_in_pc,8,15
2316,plug_in_pc,8,16
2317,plug_in_pc,8,17
2318,plug_in_pc,8,18
2319,plug_in_pc,8,19
2320,plug_in_pc,8,20
2321,plug_in_pc,8,21
2322,plug_in_pc,8,22
2323,plug_in_pc,8,23
2324,plug_in_pc,8,24
2325,plug_in_pc,8,25
2326,plug_in_pc,8,26
2327,plug_in_pc,8,27
2328,plug_in_pc,8,28
2329,plug_in_pc,8,29
2330,plug_in_pc,8,30
2331,plug_in_pc,8,31
2332,plug_in_pc,8,32
2333,plug_in_pc,8,33
2334,plug_in_pc,8,34
2335,plug_in_pc,8,35
2336,plug_in_pc,8,36
2337,plug_in_pc,8,37
2338,plug_in_pc,8,38
2339,plug_in_pc,8,39
2340,plug_in_pc,8,40
2341,plug_in_pc,8,41
2342,plug_in_pc,8,42
2343,plug_in_pc,8,43
2344,plug_in_pc,8,44
2345,plug_in_pc,8,45
2346,plug_in_pc,8,46
2347,plug_in_pc,8,47
2348,plug_in_pc,8,48
2349,plug_in_pc,8,49
2350,plug_in_pc,8,50
2351,plug_in_pc,8,51
2352,plug_in_pc,8,52
2353,plug_in_pc,8,53
2354,plug_in_pc,8,54
2355,plug_in_pc,8,55
2356,plug_in_pc,8,56
2357,plug_in_pc,8,57
2358,plug_in_pc,8,58
2359,plug_in_pc,8,59
2360,plug_in_pc,8,60
2361,plug_in_pc,8,61
2362,plug_in_pc,8,62
2363,plug_in_pc,8,63
2364,plug_in_pc,8,64
2365,plug_in_pc,8,65
2366,plug_in_pc,8,66
2367,plug_in_pc,8,67
2368,plug_in_pc,8,68
2369,plug_in_pc,8,69
2370,plug_in_pc,8,70
2371,plug_in_pc,8,71
2372,plug_in_pc,8,72
2373,plug_in_pc,8,73
2374,plug_in_pc,8,74
2375,plug_in_pc,8,75
2376,plug_in_pc,8,76
2377,plug_in_pc,8,77
2378,plug_in_pc,8,78
2379,plug_in_pc,8,79
2380,plug_in_pc,8,80
2381,plug_in_pc,8,81
2382,plug_in_pc,8,82
2383,plug_in_pc,8,83
2384,plug_in_pc,8,84
2385,plug_in_pc,8,85
2386,plug_in_pc,8,86
2387,plug_in_pc,8,87
2388,plug_in_pc,8,88
2389,plug_in_pc,8,89
2390,plug_in_pc,8,90
2391,plug_in_pc,8,91
2392,plug_in_pc,8,92
2393,plug_in_pc,8,93
2394,plug_in_pc,8,94
2395,plug_in_pc,8,95
2396,plug_in_pc,8,96
2397,plug_in_pc,8,97
2398,plug_in_pc,8,98
2399,plug_in_pc,8,99
2400,plug_in_pc,8,100
2401,debiased_pc,9,1
2402,debiased_pc,9,2
2403,debiased_pc,9,3
2404,debiased_pc,9,4
2405,debiased_pc,9,5
2406,debiased_pc,9,6
2407,debiased_pc,9,7
2408,debiased_pc,9,8
2409,debiased_pc,9,9
2410,debiased_pc,9,10
2411,debiased_pc,9,11
2412,debiased_pc,9,12
2413,debiased_pc,9,13
2414,debiased_pc,9,14
2415,debiased_pc,9,15
2416,debiased_pc,9,16
2417,debiased_pc,9,17
2418,debiased_pc,9,18
2419,debiased_pc,9,19
2420,debiased_pc,9,20
2421,debiased_pc,9,21
2422,debiased_pc,9,22
2423,debiased_pc,9,23
2424,debiased_pc,9,24
2425,debiased_pc,9,25
2426,debiased_pc,9,26
2427,debiased_pc,9,27
2428,debiased_pc,9,28
2429,debiased_pc,9,29
2430,debiased_pc,9,30
2431,debiased_pc,9,31
2432,debiased_pc,9,32
2433,debiased_pc,9,33
2434,debiased_pc,9,34
2435,debiased_pc,9,35
2436,debiased_pc,9,36
2437,debiased_pc,9,37
2438,debiased_pc,9,38
2439,debiased_pc,9,39
2440,debiased_pc,9,40
2441,debiased_pc,9,41
2442,debiased_pc,9,42
2443,debiased_pc,9,43
2444,debiased_pc,9,44
2445,debiased_pc,9,45
2446,debiased_pc,9,46
2447,debiased_pc,9,47
2448,debiased_pc,9,48
2449,debiased_pc,9,49
2450,debiased_pc,9,50
2451,debiased_pc,9,51
2452,debiased_pc,9,52
2453,debiased_pc,9,53
2454,debiased_pc,9,54
2455,debiased_pc,9,55
2456,debiased_pc,9,56
2457,debiased_pc,9,57
2458,debiased_pc,9,58
2459,debiased_pc,9,59
2460,debiased_pc,9,60
2461,debiased_pc,9,61
2462,debiased_pc,9,62
2463,debiased_pc,9,63
2464,debiased_pc,9,64
2465,debiased_pc,9,65
2466,debiased_pc,9,66
2467,debiased_pc,9,67
2468,debiased_pc,9,68
2469,debiased_pc,9,69
2470,debiased_pc,9,70
2471,debiased_pc,9,71
2472,debiased_pc,9,72
2473,debiased_pc,9,73
2474,debiased_pc,9,74
2475,debiased_pc,9,75
2476,debiased_pc,9,76
2477,debiased_pc,9,77
2478,debiased_pc,9,78
2479,debiased_pc,9,79
2480,debiased_pc,9,80
2481,debiased_pc,9,81
2482,debiased_pc,9,82
2483,debiased_pc,9,83
2484,debiased_pc,9,84
2485,debiased_pc,9,85
2486,debiased_pc,9,86
2487,debiased_pc,9,87
2488,debiased_pc,9,88
2489,debiased_pc,9,89
2490,debiased_pc,9,90
2491,debiased_pc,9,91
2492,debiased_pc,9,92
2493,debiased_pc,9,93
2494,debiased_pc,9,94
2495,debiased_pc,9,95
2496,debiased_pc,9,96
2497,debiased_pc,9,97
2498,debiased_pc,9,98
2499,debiased_pc,9,99
2500,debiased_pc,9,100
2501,oracle_pc,9,1
2502,oracle_pc,9,2
2503,oracle_pc,9,3
2504,oracle_pc,9,4
2505,oracle_pc,9,5
2506,oracle_pc,9,6
2507,oracle_pc,9,7
2508,oracle_pc,9,8
2509,oracle_pc,9,9
2510,oracle_pc,9,10
2511,oracle_pc,9,11
2512,oracle_pc,9,12
2513,oracle_pc,9,13
2514,oracle_pc,9,14
2515,oracle_pc,9,15
2516,oracle_pc,9,16
2517,oracle_pc,9,17
2518,oracle_pc,9,18
2519,oracle_pc,9,19
2520,oracle_pc,9,20
2521,oracle_pc,9,21
2522,oracle_pc,9,22
2523,oracle_pc,9,23
2524,oracle_pc,9,24
2525,oracle_pc,9,25
2526,oracle_pc,9,26
2527,oracle_pc,9,27
2528,oracle_pc,9,28
2529,oracle_pc,9,29
2530,oracle_pc,9,30
2531,oracle_pc,9,31
2532,oracle_pc,9,32
2533,oracle_pc,9,33
2534,oracle_pc,9,34
2535,oracle_pc,9,35
2536,oracle_pc,9,36
2537,oracle_pc,9,37
2538,oracle_pc,9,38
2539,oracle_pc,9,39
2540,oracle_pc,9,40
2541,oracle_pc,9,41
2542,oracle_pc,9,42
2543,oracle_pc,9,43
2544,oracle_pc,9,44
2545,oracle_pc,9,45
2546,oracle_pc,9,46
2547,oracle_pc,9,47
2548,oracle_pc,9,48
2549,oracle_pc,9,49
2550,oracle_pc,9,50
2551,oracle_pc,9,51
2552,oracle_pc,9,52
2553,oracle_pc,9,53
2554,oracle_pc,9,54
2555,oracle_pc,9,55
2556,oracle_pc,9,56
2557,oracle_pc,9,57
2558,oracle_pc,9,58
2559,oracle_pc,9,59
2560,oracle_pc,9,60
2561,oracle_pc,9,61
2562,oracle_pc,9,62
2563,oracle_pc,9,63
2564,oracle_pc,9,64
2565,oracle_pc,9,65
2566,oracle_pc,9,66
2567,oracle_pc,9,67
2568,oracle_pc,9,68
2569,oracle_pc,9,69
2570,oracle_pc,9,70
2571,oracle_pc,9,71
2572,oracle_pc,9,72
2573,oracle_pc,9,73
2574,oracle_pc,9,74
2575,oracle_pc,9,75
2576,oracle_pc,9,76
2577,oracle_pc,9,77
2578,oracle_pc,9,78
2579,oracle_pc,9,79
2580,oracle_pc,9,80
2581,oracle_pc,9,81
2582,oracle_pc,9,82
2583,oracle_pc,9,83
2584,oracle_pc,9,84
2585,oracle_pc,9,85
2586,oracle_pc,9,86
2587,oracle_pc,9,87
2588,oracle_pc,9,88
2589,oracle_pc,9,89
2590,oracle_pc,9,90
2591,oracle_pc,9,91
2592,oracle_pc,9,92
2593,oracle_pc,9,93
2594,oracle_pc,9,94
2595,oracle_pc,9,95
2596,oracle_pc,9,96
2597,oracle_pc,9,97
2598,oracle_pc,9,98
2599,oracle_pc,9,99
2600,oracle_pc,9,100
2601,plug_in_pc,9,1
2602,plug_in_pc,9,2
2603,plug_in_pc,9,3
2604,plug_in_pc,9,4
2605,plug_in_pc,9,5
2606,plug_in_pc,9,6
2607,plug_in_pc,9,7
2608,plug_in_pc,9,8
2609,plug_in_pc,9,9
2610,plug_in_pc,9,10
2611,plug_in_pc,9,11
2612,plug_in_pc,9,12
2613,plug_in_pc,9,13
2614,plug_in_pc,9,14
2615,plug_in_pc,9,15
2616,plug_in_pc,9,16
2617,plug_in_pc,9,17
2618,plug_in_pc,9,18
2619,plug_in_pc,9,19
2620,plug_in_pc,9,20
2621,plug_in_pc,9,21
2622,plug_in_pc,9,22
2623,plug_in_pc,9,23
2624,plug_in_pc,9,24
2625,plug_in_pc,9,25
2626,plug_in_pc,9,26
2627,plug_in_pc,9,27
2628,plug_in_pc,9,28
2629,plug_in_pc,9,29
2630,plug_in_pc,9,30
2631,plug_in_pc,9,31
2632,plug_in_pc,9,32
2633,plug_in_pc,9,33
2634,plug_in_pc,9,34
2635,plug_in_pc,9,35
2636,plug_in_pc,9,36
2637,plug_in_pc,9,37
2638,plug_in_pc,9,38
2639,plug_in_pc,9,39
2640,plug_in_pc,9,40
2641,plug_in_pc,9,41
2642,plug_in_pc,9,42
2643,plug_in_pc,9,43
2644,plug_in_pc,9,44
2645,plug_in_pc,9,45
2646,plug_in_pc,9,46
2647,plug_in_pc,9,47
2648,plug_in_pc,9,48
2649,plug_in_pc,9,49
2650,plug_in_pc,9,50
2651,plug_in_pc,9,51
2652,plug_in_pc,9,52
2653,plug_in_pc,9,53
2654,plug_in_pc,9,54
2655,plug_in_pc,9,55
2656,plug_in_pc,9,56
2657,plug_in_pc,9,57
2658,plug_in_pc,9,58
2659,plug_in_pc,9,59
2660,plug_in_pc,9,60
2661,plug_in_pc,9,61
2662,plug_in_pc,9,62
2663,plug_in_pc,9,63
2664,plug_in_pc,9,64
2665,plug_in_pc,9,65
2666,plug_in_pc,9,66
2667,plug_in_pc,9,67
2668,plug_in_pc,9,68
2669,plug_in_pc,9,69
2670,plug_in_pc,9,70
2671,plug_in_pc,9,71
2672,plug_in_pc,9,72
2673,plug_in_pc,9,73
2674,plug_in_pc,9,74
2675,plug_in_pc,9,75
2676,plug_in_pc,9,76
2677,plug_in_pc,9,77
2678,plug_in_pc,9,78
2679,plug_in_pc,9,79
2680,plug_in_pc,9,80
2681,plug_in_pc,9,81
2682,plug_in_pc,9,82
2683,plug_in_pc,9,83
2684,plug_in_pc,9,84
2685,plug_in_pc,9,85
2686,plug_in_pc,9,86
2687,plug_in_pc,9,87
2688,plug_in_pc,9,88
2689,plug_in_pc,9,89
2690,plug_in_pc,9,90
2691,plug_in_pc,9,91
2692,plug_in_pc,9,92
2693,plug_in_pc,9,93
2694,plug_in_pc,9,94
2695,plug_in_pc,9,95
2696,plug_in_pc,9,96
2697,plug_in_pc,9,97
2698,plug_in_pc,9,98
2699,plug_in_pc,9,99
2700,plug_in_pc,9,100
2701,debiased_pc,10,1
2702,debiased_pc,10,2
2703,debiased_pc,10,3
2704,debiased_pc,10,4
2705,debiased_pc,10,5
2706,debiased_pc,10,6
2707,debiased_pc,10,7
2708,debiased_pc,10,8
2709,debiased_pc,10,9
2710,debiased_pc,10,10
2711,debiased_pc,10,11
2712,debiased_pc,10,12
2713,debiased_pc,10,13
2714,debiased_pc,10,14
2715,debiased_pc,10,15
2716,debiased_pc,10,16
2717,debiased_pc,10,17
2718,debiased_pc,10,18
2719,debiased_pc,10,19
2720,debiased_pc,10,20
2721,debiased_pc,10,21
2722,debiased_pc,10,22
2723,debiased_pc,10,23
2724,debiased_pc,10,24
2725,debiased_pc,10,25
2726,debiased_pc,10,26
2727,debiased_pc,10,27
2728,debiased_pc,10,28
2729,debiased_pc,10,29
2730,debiased_pc,10,30
2731,debiased_pc,10,31
2732,debiased_pc,10,32
2733,debiased_pc,10,33
2734,debiased_pc,10,34
2735,debiased_pc,10,35
2736,debiased_pc,10,36
2737,debiased_pc,10,37
2738,debiased_pc,10,38
2739,debiased_pc,10,39
2740,debiased_pc,10,40
2741,debiased_pc,10,41
2742,debiased_pc,10,42
2743,debiased_pc,10,43
2744,debiased_pc,10,44
2745,debiased_pc,10,45
2746,debiased_pc,10,46
2747,debiased_pc,10,47
2748,debiased_pc,10,48
2749,debiased_pc,10,49
2750,debiased_pc,10,50
2751,debiased_pc,10,51
2752,debiased_pc,10,52
2753,debiased_pc,10,53
2754,debiased_pc,10,54
2755,debiased_pc,10,55
2756,debiased_pc,10,56
2757,debiased_pc,10,57
2758,debiased_pc,10,58
2759,debiased_pc,10,59
2760,debiased_pc,10,60
2761,debiased_pc,10,61
2762,debiased_pc,10,62
2763,debiased_pc,10,63
2764,debiased_pc,10,64
2765,debiased_pc,10,65
2766,debiased_pc,10,66
2767,debiased_pc,10,67
2768,debiased_pc,10,68
2769,debiased_pc,10,69
2770,debiased_pc,10,70
2771,debiased_pc,10,71
2772,debiased_pc,10,72
2773,debiased_pc,10,73
2774,debiased_pc,10,74
2775,debiased_pc,10,75
2776,debiased_pc,10,76
2777,debiased_pc,10,77
2778,debiased_pc,10,78
2779,debiased_pc,10,79
2780,debiased_pc,10,80
2781,debiased_pc,10,81
2782,debiased_pc,10,82
2783,debiased_pc,10,83
2784,debiased_pc,10,84
2785,debiased_pc,10,85
2786,debiased_pc,10,86
2787,debiased_pc,10,87
2788,debiased_pc,10,88
2789,debiased_pc,10,89
2790,debiased_pc,10,90
2791,debiased_pc,10,91
2792,debiased_pc,10,92
2793,debiased_pc,10,93
2794,debiased_pc,10,94
2795,debiased_pc,10,95
2796,debiased_pc,10,96
2797,debiased_pc,10,97
2798,debiased_pc,10,98
2799,debiased_pc,10,99
2800,debiased_pc,10,100
2801,oracle_pc,10,1
2802,oracle_pc,10,2
2803,oracle_pc,10,3
2804,oracle_pc,10,4
2805,oracle_pc,10,5
2806,oracle_pc,10,6
2807,oracle_pc,10,7
2808,oracle_pc,10,8
2809,oracle_pc,10,9
2810,oracle_pc,10,10
2811,oracle_pc,10,11
2812,oracle_pc,10,12
2813,oracle_pc,10,13
2814,oracle_pc,10,14
2815,oracle_pc,10,15
2816,oracle_pc,10,16
2817,oracle_pc,10,17
2818,oracle_pc,10,18
2819,oracle_pc,10,19
2820,oracle_pc,10,20
2821,oracle_pc,10,21
2822,oracle_pc,10,22
2823,oracle_pc,10,23
2824,oracle_pc,10,24
2825,oracle_pc,10,25
2826,oracle_pc,10,26
2827,oracle_pc,10,27
2828,oracle_pc,10,28
2829,oracle_pc,10,29
2830,oracle_pc,10,30
2831,oracle_pc,10,31
2832,oracle_pc,10,32
2833,oracle_pc,10,33
2834,oracle_pc,10,34
2835,oracle_pc,10,35
2836,oracle_pc,10,36
2837,oracle_pc,10,37
2838,oracle_pc,10,38
2839,oracle_pc,10,39
2840,oracle_pc,10,40
2841,oracle_pc,10,41
2842,oracle_pc,10,42
2843,oracle_pc,10,43
2844,oracle_pc,10,44
2845,oracle_pc,10,45
2846,oracle_pc,10,46
2847,oracle_pc,10,47
2848,oracle_pc,10,48
2849,oracle_pc,10,49
2850,oracle_pc,10,50
2851,oracle_pc,10,51
2852,oracle_pc,10,52
2853,oracle_pc,10,53
2854,oracle_pc,10,54
2855,oracle_pc,10,55
2856,oracle_pc,10,56
2857,oracle_pc,10,57
2858,oracle_pc,10,58
2859,oracle_pc,10,59
2860,oracle_pc,10,60
2861,oracle_pc,10,61
2862,oracle_pc,10,62
2863,oracle_pc,10,63
2864,oracle_pc,10,64
2865,oracle_pc,10,65
2866,oracle_pc,10,66
2867,oracle_pc,10,67
2868,oracle_pc,10,68
2869,oracle_pc,10,69
2870,oracle_pc,10,70
2871,oracle_pc,10,71
2872,oracle_pc,10,72
2873,oracle_pc,10,73
2874,oracle_pc,10,74
2875,oracle_pc,10,75
2876,oracle_pc,10,76
2877,oracle_pc,10,77
2878,oracle_pc,10,78
2879,oracle_pc,10,79
2880,oracle_pc,10,80
2881,oracle_pc,10,81
2882,oracle_pc,10,82
2883,oracle_pc,10,83
2884,oracle_pc,10,84
2885,oracle_pc,10,85
2886,oracle_pc,10,86
2887,oracle_pc,10,87
2888,oracle_pc,10,88
2889,oracle_pc,10,89
2890,oracle_pc,10,90
2891,oracle_pc,10,91
2892,oracle_pc,10,92
2893,oracle_pc,10,93
2894,oracle_pc,10,94
2895,oracle_pc,10,95
2896,oracle_pc,10,96
2897,oracle_pc,10,97
2898,oracle_pc,10,98
2899,oracle_pc,10,99
2900,oracle_pc,10,100
2901,plug_in_pc,10,1
2902,plug_in_pc,10,2
2903,plug_in_pc,10,3
2904,plug_in_pc,10,4
2905,plug_in_pc,10,5
2906,plug_in_pc,10,6
2907,plug_in_pc,10,7
2908,plug_in_pc,10,8
2909,plug_in_pc,10,9
2910,plug_in_pc,10,10
2911,plug_in_pc,10,11
2912,plug_in_pc,10,12
2913,plug_in_pc,10,13
2914,plug_in_pc,10,14
2915,plug_in_pc,10,15
2916,plug_in_pc,10,16
2917,plug_in_pc,10,17
2918,plug_in_pc,10,18
2919,plug_in_pc,10,19
2920,plug_in_pc,10,20
2921,plug_in_pc,10,21
2922,plug_in_pc,10,22
2923,plug_in_pc,10,23
2924,plug_in_pc,10,24
2925,plug_in_pc,10,25
2926,plug_in_pc,10,26
2927,plug_in_pc,10,27
2928,plug_in_pc,10,28
2929,plug_in_pc,10,29
2930,plug_in_pc,10,30
2931,plug_in_pc,10,31
2932,plug_in_pc,10,32
2933,plug_in_pc,10,33
2934,plug_in_pc,10,34
2935,plug_in_pc,10,35
2936,plug_in_pc,10,36
2937,plug_in_pc,10,37
2938,plug_in_pc,10,38
2939,plug_in_pc,10,39
2940,plug_in_pc,10,40
2941,plug_in_pc,10,41
2942,plug_in_pc,10,42
2943,plug_in_pc,10,43
2944,plug_in_pc,10,44
2945,plug_in_pc,10,45
2946,plug_in_pc,10,46
2947,plug_in_pc,10,47
2948,plug_in_pc,10,48
2949,plug_in_pc,10,49
2950,plug_in_pc,10,50
2951,plug_in_pc,10,51
2952,plug_in_pc,10,52
2953,plug_in_pc,10,53
2954,plug_in_pc,10,54
2955,plug_in_pc,10,55
2956,plug_in_pc,10,56
2957,plug_in_pc,10,57
2958,plug_in_pc,10,58
2959,plug_in_pc,10,59
2960,plug_in_pc,10,60
2961,plug_in_pc,10,61
2962,plug_in_pc,10,62
2963,plug_in_pc,10,63
2964,plug_in_pc,10,64
2965,plug_in_pc,10,65
2966,plug_in_pc,10,66
2967,plug_in_pc,10,67
2968,plug_in_pc,10,68
2969,plug_in_pc,10,69
2970,plug_in_pc,10,70
2971,plug_in_pc,10,71
2972,plug_in_pc,10,72
2973,plug_in_pc,10,73
2974,plug_in_pc,10,74
2975,plug_in_pc,10,75
2976,plug_in_pc,10,76
2977,plug_in_pc,10,77
2978,plug_in_pc,10,78
2979,plug_in_pc,10,79
2980,plug_in_pc,10,80
2981,plug_in_pc,10,81
2982,plug_in_pc,10,82
2983,plug_in_pc,10,83
2984,plug_in_pc,10,84
2985,plug_in_pc,10,85
2986,plug_in_pc,10,86
2987,plug_in_pc,10,87
2988,plug_in_pc,10,88
2989,plug_in_pc,10,89
2990,plug_in_pc,10,90
2991,plug_in_pc,10,91
2992,plug_in_pc,10,92
2993,plug_in_pc,10,93
2994,plug_in_pc,10,94
