id,method,setting_id,batch_number
2023,Plug-in PC,7,23
2024,Plug-in PC,7,24
2025,Plug-in PC,7,25
2026,Plug-in PC,7,26
2027,Plug-in PC,7,27
2028,Plug-in PC,7,28
2029,Plug-in PC,7,29
2030,Plug-in PC,7,30
2031,Plug-in PC,7,31
2032,Plug-in PC,7,32
2033,Plug-in PC,7,33
2034,Plug-in PC,7,34
2035,Plug-in PC,7,35
2036,Plug-in PC,7,36
2037,Plug-in PC,7,37
2038,Plug-in PC,7,38
2039,Plug-in PC,7,39
2040,Plug-in PC,7,40
2041,Plug-in PC,7,41
2042,Plug-in PC,7,42
2043,Plug-in PC,7,43
2044,Plug-in PC,7,44
2045,Plug-in PC,7,45
2046,Plug-in PC,7,46
2047,Plug-in PC,7,47
2048,Plug-in PC,7,48
2049,Plug-in PC,7,49
2050,Plug-in PC,7,50
2051,Plug-in PC,7,51
2052,Plug-in PC,7,52
2053,Plug-in PC,7,53
2054,Plug-in PC,7,54
2055,Plug-in PC,7,55
2056,Plug-in PC,7,56
2057,Plug-in PC,7,57
2058,Plug-in PC,7,58
2059,Plug-in PC,7,59
2060,Plug-in PC,7,60
2061,Plug-in PC,7,61
2062,Plug-in PC,7,62
2063,Plug-in PC,7,63
2064,Plug-in PC,7,64
2065,Plug-in PC,7,65
2066,Plug-in PC,7,66
2067,Plug-in PC,7,67
2068,Plug-in PC,7,68
2069,Plug-in PC,7,69
2070,Plug-in PC,7,70
2071,Plug-in PC,7,71
2072,Plug-in PC,7,72
2073,Plug-in PC,7,73
2074,Plug-in PC,7,74
2075,Plug-in PC,7,75
2076,Plug-in PC,7,76
2077,Plug-in PC,7,77
2078,Plug-in PC,7,78
2079,Plug-in PC,7,79
2080,Plug-in PC,7,80
2081,Plug-in PC,7,81
2082,Plug-in PC,7,82
2083,Plug-in PC,7,83
2084,Plug-in PC,7,84
2085,Plug-in PC,7,85
2086,Plug-in PC,7,86
2087,Plug-in PC,7,87
2088,Plug-in PC,7,88
2089,Plug-in PC,7,89
2090,Plug-in PC,7,90
2091,Plug-in PC,7,91
2092,Plug-in PC,7,92
2093,Plug-in PC,7,93
2094,Plug-in PC,7,94
2095,Plug-in PC,7,95
2096,Plug-in PC,7,96
2097,Plug-in PC,7,97
2098,Plug-in PC,7,98
2099,Plug-in PC,7,99
2100,Plug-in PC,7,100
2101,Debiased PC,8,1
2102,Debiased PC,8,2
2103,Debiased PC,8,3
2104,Debiased PC,8,4
2105,Debiased PC,8,5
2106,Debiased PC,8,6
2107,Debiased PC,8,7
2108,Debiased PC,8,8
2109,Debiased PC,8,9
2110,Debiased PC,8,10
2111,Debiased PC,8,11
2112,Debiased PC,8,12
2113,Debiased PC,8,13
2114,Debiased PC,8,14
2115,Debiased PC,8,15
2116,Debiased PC,8,16
2117,Debiased PC,8,17
2118,Debiased PC,8,18
2119,Debiased PC,8,19
2120,Debiased PC,8,20
2121,Debiased PC,8,21
2122,Debiased PC,8,22
2123,Debiased PC,8,23
2124,Debiased PC,8,24
2125,Debiased PC,8,25
2126,Debiased PC,8,26
2127,Debiased PC,8,27
2128,Debiased PC,8,28
2129,Debiased PC,8,29
2130,Debiased PC,8,30
2131,Debiased PC,8,31
2132,Debiased PC,8,32
2133,Debiased PC,8,33
2134,Debiased PC,8,34
2135,Debiased PC,8,35
2136,Debiased PC,8,36
2137,Debiased PC,8,37
2138,Debiased PC,8,38
2139,Debiased PC,8,39
2140,Debiased PC,8,40
2141,Debiased PC,8,41
2142,Debiased PC,8,42
2143,Debiased PC,8,43
2144,Debiased PC,8,44
2145,Debiased PC,8,45
2146,Debiased PC,8,46
2147,Debiased PC,8,47
2148,Debiased PC,8,48
2149,Debiased PC,8,49
2150,Debiased PC,8,50
2151,Debiased PC,8,51
2152,Debiased PC,8,52
2153,Debiased PC,8,53
2154,Debiased PC,8,54
2155,Debiased PC,8,55
2156,Debiased PC,8,56
2157,Debiased PC,8,57
2158,Debiased PC,8,58
2159,Debiased PC,8,59
2160,Debiased PC,8,60
2161,Debiased PC,8,61
2162,Debiased PC,8,62
2163,Debiased PC,8,63
2164,Debiased PC,8,64
2165,Debiased PC,8,65
2166,Debiased PC,8,66
2167,Debiased PC,8,67
2168,Debiased PC,8,68
2169,Debiased PC,8,69
2170,Debiased PC,8,70
2171,Debiased PC,8,71
2172,Debiased PC,8,72
2173,Debiased PC,8,73
2174,Debiased PC,8,74
2175,Debiased PC,8,75
2176,Debiased PC,8,76
2177,Debiased PC,8,77
2178,Debiased PC,8,78
2179,Debiased PC,8,79
2180,Debiased PC,8,80
2181,Debiased PC,8,81
2182,Debiased PC,8,82
2183,Debiased PC,8,83
2184,Debiased PC,8,84
2185,Debiased PC,8,85
2186,Debiased PC,8,86
2187,Debiased PC,8,87
2188,Debiased PC,8,88
2189,Debiased PC,8,89
2190,Debiased PC,8,90
2191,Debiased PC,8,91
2192,Debiased PC,8,92
2193,Debiased PC,8,93
2194,Debiased PC,8,94
2195,Debiased PC,8,95
2196,Debiased PC,8,96
2197,Debiased PC,8,97
2198,Debiased PC,8,98
2199,Debiased PC,8,99
2200,Debiased PC,8,100
2201,Oracle PC,8,1
2202,Oracle PC,8,2
2203,Oracle PC,8,3
2204,Oracle PC,8,4
2205,Oracle PC,8,5
2206,Oracle PC,8,6
2207,Oracle PC,8,7
2208,Oracle PC,8,8
2209,Oracle PC,8,9
2210,Oracle PC,8,10
2211,Oracle PC,8,11
2212,Oracle PC,8,12
2213,Oracle PC,8,13
2214,Oracle PC,8,14
2215,Oracle PC,8,15
2216,Oracle PC,8,16
2217,Oracle PC,8,17
2218,Oracle PC,8,18
2219,Oracle PC,8,19
2220,Oracle PC,8,20
2221,Oracle PC,8,21
2222,Oracle PC,8,22
2223,Oracle PC,8,23
2224,Oracle PC,8,24
2225,Oracle PC,8,25
2226,Oracle PC,8,26
2227,Oracle PC,8,27
2228,Oracle PC,8,28
2229,Oracle PC,8,29
2230,Oracle PC,8,30
2231,Oracle PC,8,31
2232,Oracle PC,8,32
2233,Oracle PC,8,33
2234,Oracle PC,8,34
2235,Oracle PC,8,35
2236,Oracle PC,8,36
2237,Oracle PC,8,37
2238,Oracle PC,8,38
2239,Oracle PC,8,39
2240,Oracle PC,8,40
2241,Oracle PC,8,41
2242,Oracle PC,8,42
2243,Oracle PC,8,43
2244,Oracle PC,8,44
2245,Oracle PC,8,45
2246,Oracle PC,8,46
2247,Oracle PC,8,47
2248,Oracle PC,8,48
2249,Oracle PC,8,49
2250,Oracle PC,8,50
2251,Oracle PC,8,51
2252,Oracle PC,8,52
2253,Oracle PC,8,53
2254,Oracle PC,8,54
2255,Oracle PC,8,55
2256,Oracle PC,8,56
2257,Oracle PC,8,57
2258,Oracle PC,8,58
2259,Oracle PC,8,59
2260,Oracle PC,8,60
2261,Oracle PC,8,61
2262,Oracle PC,8,62
2263,Oracle PC,8,63
2264,Oracle PC,8,64
2265,Oracle PC,8,65
2266,Oracle PC,8,66
2267,Oracle PC,8,67
2268,Oracle PC,8,68
2269,Oracle PC,8,69
2270,Oracle PC,8,70
2271,Oracle PC,8,71
2272,Oracle PC,8,72
2273,Oracle PC,8,73
2274,Oracle PC,8,74
2275,Oracle PC,8,75
2276,Oracle PC,8,76
2277,Oracle PC,8,77
2278,Oracle PC,8,78
2279,Oracle PC,8,79
2280,Oracle PC,8,80
2281,Oracle PC,8,81
2282,Oracle PC,8,82
2283,Oracle PC,8,83
2284,Oracle PC,8,84
2285,Oracle PC,8,85
2286,Oracle PC,8,86
2287,Oracle PC,8,87
2288,Oracle PC,8,88
2289,Oracle PC,8,89
2290,Oracle PC,8,90
2291,Oracle PC,8,91
2292,Oracle PC,8,92
2293,Oracle PC,8,93
2294,Oracle PC,8,94
2295,Oracle PC,8,95
2296,Oracle PC,8,96
2297,Oracle PC,8,97
2298,Oracle PC,8,98
2299,Oracle PC,8,99
2300,Oracle PC,8,100
2301,Plug-in PC,8,1
2302,Plug-in PC,8,2
2303,Plug-in PC,8,3
2304,Plug-in PC,8,4
2305,Plug-in PC,8,5
2306,Plug-in PC,8,6
2307,Plug-in PC,8,7
2308,Plug-in PC,8,8
2309,Plug-in PC,8,9
2310,Plug-in PC,8,10
2311,Plug-in PC,8,11
2312,Plug-in PC,8,12
2313,Plug-in PC,8,13
2314,Plug-in PC,8,14
2315,Plug-in PC,8,15
2316,Plug-in PC,8,16
2317,Plug-in PC,8,17
2318,Plug-in PC,8,18
2319,Plug-in PC,8,19
2320,Plug-in PC,8,20
2321,Plug-in PC,8,21
2322,Plug-in PC,8,22
2323,Plug-in PC,8,23
2324,Plug-in PC,8,24
2325,Plug-in PC,8,25
2326,Plug-in PC,8,26
2327,Plug-in PC,8,27
2328,Plug-in PC,8,28
2329,Plug-in PC,8,29
2330,Plug-in PC,8,30
2331,Plug-in PC,8,31
2332,Plug-in PC,8,32
2333,Plug-in PC,8,33
2334,Plug-in PC,8,34
2335,Plug-in PC,8,35
2336,Plug-in PC,8,36
2337,Plug-in PC,8,37
2338,Plug-in PC,8,38
2339,Plug-in PC,8,39
2340,Plug-in PC,8,40
2341,Plug-in PC,8,41
2342,Plug-in PC,8,42
2343,Plug-in PC,8,43
2344,Plug-in PC,8,44
2345,Plug-in PC,8,45
2346,Plug-in PC,8,46
2347,Plug-in PC,8,47
2348,Plug-in PC,8,48
2349,Plug-in PC,8,49
2350,Plug-in PC,8,50
2351,Plug-in PC,8,51
2352,Plug-in PC,8,52
2353,Plug-in PC,8,53
2354,Plug-in PC,8,54
2355,Plug-in PC,8,55
2356,Plug-in PC,8,56
2357,Plug-in PC,8,57
2358,Plug-in PC,8,58
2359,Plug-in PC,8,59
2360,Plug-in PC,8,60
2361,Plug-in PC,8,61
2362,Plug-in PC,8,62
2363,Plug-in PC,8,63
2364,Plug-in PC,8,64
2365,Plug-in PC,8,65
2366,Plug-in PC,8,66
2367,Plug-in PC,8,67
2368,Plug-in PC,8,68
2369,Plug-in PC,8,69
2370,Plug-in PC,8,70
2371,Plug-in PC,8,71
2372,Plug-in PC,8,72
2373,Plug-in PC,8,73
2374,Plug-in PC,8,74
2375,Plug-in PC,8,75
2376,Plug-in PC,8,76
2377,Plug-in PC,8,77
2378,Plug-in PC,8,78
2379,Plug-in PC,8,79
2380,Plug-in PC,8,80
2381,Plug-in PC,8,81
2382,Plug-in PC,8,82
2383,Plug-in PC,8,83
2384,Plug-in PC,8,84
2385,Plug-in PC,8,85
2386,Plug-in PC,8,86
2387,Plug-in PC,8,87
2388,Plug-in PC,8,88
2389,Plug-in PC,8,89
2390,Plug-in PC,8,90
2391,Plug-in PC,8,91
2392,Plug-in PC,8,92
2393,Plug-in PC,8,93
2394,Plug-in PC,8,94
2395,Plug-in PC,8,95
2396,Plug-in PC,8,96
2397,Plug-in PC,8,97
2398,Plug-in PC,8,98
2399,Plug-in PC,8,99
2400,Plug-in PC,8,100
2401,Debiased PC,9,1
2402,Debiased PC,9,2
2403,Debiased PC,9,3
2404,Debiased PC,9,4
2405,Debiased PC,9,5
2406,Debiased PC,9,6
2407,Debiased PC,9,7
2408,Debiased PC,9,8
2409,Debiased PC,9,9
2410,Debiased PC,9,10
2411,Debiased PC,9,11
2412,Debiased PC,9,12
2413,Debiased PC,9,13
2414,Debiased PC,9,14
2415,Debiased PC,9,15
2416,Debiased PC,9,16
2417,Debiased PC,9,17
2418,Debiased PC,9,18
2419,Debiased PC,9,19
2420,Debiased PC,9,20
2421,Debiased PC,9,21
2422,Debiased PC,9,22
2423,Debiased PC,9,23
2424,Debiased PC,9,24
2425,Debiased PC,9,25
2426,Debiased PC,9,26
2427,Debiased PC,9,27
2428,Debiased PC,9,28
2429,Debiased PC,9,29
2430,Debiased PC,9,30
2431,Debiased PC,9,31
2432,Debiased PC,9,32
2433,Debiased PC,9,33
2434,Debiased PC,9,34
2435,Debiased PC,9,35
2436,Debiased PC,9,36
2437,Debiased PC,9,37
2438,Debiased PC,9,38
2439,Debiased PC,9,39
2440,Debiased PC,9,40
2441,Debiased PC,9,41
2442,Debiased PC,9,42
2443,Debiased PC,9,43
2444,Debiased PC,9,44
2445,Debiased PC,9,45
2446,Debiased PC,9,46
2447,Debiased PC,9,47
2448,Debiased PC,9,48
2449,Debiased PC,9,49
2450,Debiased PC,9,50
2451,Debiased PC,9,51
2452,Debiased PC,9,52
2453,Debiased PC,9,53
2454,Debiased PC,9,54
2455,Debiased PC,9,55
2456,Debiased PC,9,56
2457,Debiased PC,9,57
2458,Debiased PC,9,58
2459,Debiased PC,9,59
2460,Debiased PC,9,60
2461,Debiased PC,9,61
2462,Debiased PC,9,62
2463,Debiased PC,9,63
2464,Debiased PC,9,64
2465,Debiased PC,9,65
2466,Debiased PC,9,66
2467,Debiased PC,9,67
2468,Debiased PC,9,68
2469,Debiased PC,9,69
2470,Debiased PC,9,70
2471,Debiased PC,9,71
2472,Debiased PC,9,72
2473,Debiased PC,9,73
2474,Debiased PC,9,74
2475,Debiased PC,9,75
2476,Debiased PC,9,76
2477,Debiased PC,9,77
2478,Debiased PC,9,78
2479,Debiased PC,9,79
2480,Debiased PC,9,80
2481,Debiased PC,9,81
2482,Debiased PC,9,82
2483,Debiased PC,9,83
2484,Debiased PC,9,84
2485,Debiased PC,9,85
2486,Debiased PC,9,86
2487,Debiased PC,9,87
2488,Debiased PC,9,88
2489,Debiased PC,9,89
2490,Debiased PC,9,90
2491,Debiased PC,9,91
2492,Debiased PC,9,92
2493,Debiased PC,9,93
2494,Debiased PC,9,94
2495,Debiased PC,9,95
2496,Debiased PC,9,96
2497,Debiased PC,9,97
2498,Debiased PC,9,98
2499,Debiased PC,9,99
2500,Debiased PC,9,100
2501,Oracle PC,9,1
2502,Oracle PC,9,2
2503,Oracle PC,9,3
2504,Oracle PC,9,4
2505,Oracle PC,9,5
2506,Oracle PC,9,6
2507,Oracle PC,9,7
2508,Oracle PC,9,8
2509,Oracle PC,9,9
2510,Oracle PC,9,10
2511,Oracle PC,9,11
2512,Oracle PC,9,12
2513,Oracle PC,9,13
2514,Oracle PC,9,14
2515,Oracle PC,9,15
2516,Oracle PC,9,16
2517,Oracle PC,9,17
2518,Oracle PC,9,18
2519,Oracle PC,9,19
2520,Oracle PC,9,20
2521,Oracle PC,9,21
2522,Oracle PC,9,22
2523,Oracle PC,9,23
2524,Oracle PC,9,24
2525,Oracle PC,9,25
2526,Oracle PC,9,26
2527,Oracle PC,9,27
2528,Oracle PC,9,28
2529,Oracle PC,9,29
2530,Oracle PC,9,30
2531,Oracle PC,9,31
2532,Oracle PC,9,32
2533,Oracle PC,9,33
2534,Oracle PC,9,34
2535,Oracle PC,9,35
2536,Oracle PC,9,36
2537,Oracle PC,9,37
2538,Oracle PC,9,38
2539,Oracle PC,9,39
2540,Oracle PC,9,40
2541,Oracle PC,9,41
2542,Oracle PC,9,42
2543,Oracle PC,9,43
2544,Oracle PC,9,44
2545,Oracle PC,9,45
2546,Oracle PC,9,46
2547,Oracle PC,9,47
2548,Oracle PC,9,48
2549,Oracle PC,9,49
2550,Oracle PC,9,50
2551,Oracle PC,9,51
2552,Oracle PC,9,52
2553,Oracle PC,9,53
2554,Oracle PC,9,54
2555,Oracle PC,9,55
2556,Oracle PC,9,56
2557,Oracle PC,9,57
2558,Oracle PC,9,58
2559,Oracle PC,9,59
2560,Oracle PC,9,60
2561,Oracle PC,9,61
2562,Oracle PC,9,62
2563,Oracle PC,9,63
2564,Oracle PC,9,64
2565,Oracle PC,9,65
2566,Oracle PC,9,66
2567,Oracle PC,9,67
2568,Oracle PC,9,68
2569,Oracle PC,9,69
2570,Oracle PC,9,70
2571,Oracle PC,9,71
2572,Oracle PC,9,72
2573,Oracle PC,9,73
2574,Oracle PC,9,74
2575,Oracle PC,9,75
2576,Oracle PC,9,76
2577,Oracle PC,9,77
2578,Oracle PC,9,78
2579,Oracle PC,9,79
2580,Oracle PC,9,80
2581,Oracle PC,9,81
2582,Oracle PC,9,82
2583,Oracle PC,9,83
2584,Oracle PC,9,84
2585,Oracle PC,9,85
2586,Oracle PC,9,86
2587,Oracle PC,9,87
2588,Oracle PC,9,88
2589,Oracle PC,9,89
2590,Oracle PC,9,90
2591,Oracle PC,9,91
2592,Oracle PC,9,92
2593,Oracle PC,9,93
2594,Oracle PC,9,94
2595,Oracle PC,9,95
2596,Oracle PC,9,96
2597,Oracle PC,9,97
2598,Oracle PC,9,98
2599,Oracle PC,9,99
2600,Oracle PC,9,100
2601,Plug-in PC,9,1
2602,Plug-in PC,9,2
2603,Plug-in PC,9,3
2604,Plug-in PC,9,4
2605,Plug-in PC,9,5
2606,Plug-in PC,9,6
2607,Plug-in PC,9,7
2608,Plug-in PC,9,8
2609,Plug-in PC,9,9
2610,Plug-in PC,9,10
2611,Plug-in PC,9,11
2612,Plug-in PC,9,12
2613,Plug-in PC,9,13
2614,Plug-in PC,9,14
2615,Plug-in PC,9,15
2616,Plug-in PC,9,16
2617,Plug-in PC,9,17
2618,Plug-in PC,9,18
2619,Plug-in PC,9,19
2620,Plug-in PC,9,20
2621,Plug-in PC,9,21
2622,Plug-in PC,9,22
2623,Plug-in PC,9,23
2624,Plug-in PC,9,24
2625,Plug-in PC,9,25
2626,Plug-in PC,9,26
2627,Plug-in PC,9,27
2628,Plug-in PC,9,28
2629,Plug-in PC,9,29
2630,Plug-in PC,9,30
2631,Plug-in PC,9,31
2632,Plug-in PC,9,32
2633,Plug-in PC,9,33
2634,Plug-in PC,9,34
2635,Plug-in PC,9,35
2636,Plug-in PC,9,36
2637,Plug-in PC,9,37
2638,Plug-in PC,9,38
2639,Plug-in PC,9,39
2640,Plug-in PC,9,40
2641,Plug-in PC,9,41
2642,Plug-in PC,9,42
2643,Plug-in PC,9,43
2644,Plug-in PC,9,44
2645,Plug-in PC,9,45
2646,Plug-in PC,9,46
2647,Plug-in PC,9,47
2648,Plug-in PC,9,48
2649,Plug-in PC,9,49
2650,Plug-in PC,9,50
2651,Plug-in PC,9,51
2652,Plug-in PC,9,52
2653,Plug-in PC,9,53
2654,Plug-in PC,9,54
2655,Plug-in PC,9,55
2656,Plug-in PC,9,56
2657,Plug-in PC,9,57
2658,Plug-in PC,9,58
2659,Plug-in PC,9,59
2660,Plug-in PC,9,60
2661,Plug-in PC,9,61
2662,Plug-in PC,9,62
2663,Plug-in PC,9,63
2664,Plug-in PC,9,64
2665,Plug-in PC,9,65
2666,Plug-in PC,9,66
2667,Plug-in PC,9,67
2668,Plug-in PC,9,68
2669,Plug-in PC,9,69
2670,Plug-in PC,9,70
2671,Plug-in PC,9,71
2672,Plug-in PC,9,72
2673,Plug-in PC,9,73
2674,Plug-in PC,9,74
2675,Plug-in PC,9,75
2676,Plug-in PC,9,76
2677,Plug-in PC,9,77
2678,Plug-in PC,9,78
2679,Plug-in PC,9,79
2680,Plug-in PC,9,80
2681,Plug-in PC,9,81
2682,Plug-in PC,9,82
2683,Plug-in PC,9,83
2684,Plug-in PC,9,84
2685,Plug-in PC,9,85
2686,Plug-in PC,9,86
2687,Plug-in PC,9,87
2688,Plug-in PC,9,88
2689,Plug-in PC,9,89
2690,Plug-in PC,9,90
2691,Plug-in PC,9,91
2692,Plug-in PC,9,92
2693,Plug-in PC,9,93
2694,Plug-in PC,9,94
2695,Plug-in PC,9,95
2696,Plug-in PC,9,96
2697,Plug-in PC,9,97
2698,Plug-in PC,9,98
2699,Plug-in PC,9,99
2700,Plug-in PC,9,100
2701,Debiased PC,10,1
2702,Debiased PC,10,2
2703,Debiased PC,10,3
2704,Debiased PC,10,4
2705,Debiased PC,10,5
2706,Debiased PC,10,6
2707,Debiased PC,10,7
2708,Debiased PC,10,8
2709,Debiased PC,10,9
2710,Debiased PC,10,10
2711,Debiased PC,10,11
2712,Debiased PC,10,12
2713,Debiased PC,10,13
2714,Debiased PC,10,14
2715,Debiased PC,10,15
2716,Debiased PC,10,16
2717,Debiased PC,10,17
2718,Debiased PC,10,18
2719,Debiased PC,10,19
2720,Debiased PC,10,20
2721,Debiased PC,10,21
2722,Debiased PC,10,22
2723,Debiased PC,10,23
2724,Debiased PC,10,24
2725,Debiased PC,10,25
2726,Debiased PC,10,26
2727,Debiased PC,10,27
2728,Debiased PC,10,28
2729,Debiased PC,10,29
2730,Debiased PC,10,30
2731,Debiased PC,10,31
2732,Debiased PC,10,32
2733,Debiased PC,10,33
2734,Debiased PC,10,34
2735,Debiased PC,10,35
2736,Debiased PC,10,36
2737,Debiased PC,10,37
2738,Debiased PC,10,38
2739,Debiased PC,10,39
2740,Debiased PC,10,40
2741,Debiased PC,10,41
2742,Debiased PC,10,42
2743,Debiased PC,10,43
2744,Debiased PC,10,44
2745,Debiased PC,10,45
2746,Debiased PC,10,46
2747,Debiased PC,10,47
2748,Debiased PC,10,48
2749,Debiased PC,10,49
2750,Debiased PC,10,50
2751,Debiased PC,10,51
2752,Debiased PC,10,52
2753,Debiased PC,10,53
2754,Debiased PC,10,54
2755,Debiased PC,10,55
2756,Debiased PC,10,56
2757,Debiased PC,10,57
2758,Debiased PC,10,58
2759,Debiased PC,10,59
2760,Debiased PC,10,60
2761,Debiased PC,10,61
2762,Debiased PC,10,62
2763,Debiased PC,10,63
2764,Debiased PC,10,64
2765,Debiased PC,10,65
2766,Debiased PC,10,66
2767,Debiased PC,10,67
2768,Debiased PC,10,68
2769,Debiased PC,10,69
2770,Debiased PC,10,70
2771,Debiased PC,10,71
2772,Debiased PC,10,72
2773,Debiased PC,10,73
2774,Debiased PC,10,74
2775,Debiased PC,10,75
2776,Debiased PC,10,76
2777,Debiased PC,10,77
2778,Debiased PC,10,78
2779,Debiased PC,10,79
2780,Debiased PC,10,80
2781,Debiased PC,10,81
2782,Debiased PC,10,82
2783,Debiased PC,10,83
2784,Debiased PC,10,84
2785,Debiased PC,10,85
2786,Debiased PC,10,86
2787,Debiased PC,10,87
2788,Debiased PC,10,88
2789,Debiased PC,10,89
2790,Debiased PC,10,90
2791,Debiased PC,10,91
2792,Debiased PC,10,92
2793,Debiased PC,10,93
2794,Debiased PC,10,94
2795,Debiased PC,10,95
2796,Debiased PC,10,96
2797,Debiased PC,10,97
2798,Debiased PC,10,98
2799,Debiased PC,10,99
2800,Debiased PC,10,100
2801,Oracle PC,10,1
2802,Oracle PC,10,2
2803,Oracle PC,10,3
2804,Oracle PC,10,4
2805,Oracle PC,10,5
2806,Oracle PC,10,6
2807,Oracle PC,10,7
2808,Oracle PC,10,8
2809,Oracle PC,10,9
2810,Oracle PC,10,10
2811,Oracle PC,10,11
2812,Oracle PC,10,12
2813,Oracle PC,10,13
2814,Oracle PC,10,14
2815,Oracle PC,10,15
2816,Oracle PC,10,16
2817,Oracle PC,10,17
2818,Oracle PC,10,18
2819,Oracle PC,10,19
2820,Oracle PC,10,20
2821,Oracle PC,10,21
2822,Oracle PC,10,22
2823,Oracle PC,10,23
2824,Oracle PC,10,24
2825,Oracle PC,10,25
2826,Oracle PC,10,26
2827,Oracle PC,10,27
2828,Oracle PC,10,28
2829,Oracle PC,10,29
2830,Oracle PC,10,30
2831,Oracle PC,10,31
2832,Oracle PC,10,32
2833,Oracle PC,10,33
2834,Oracle PC,10,34
2835,Oracle PC,10,35
2836,Oracle PC,10,36
2837,Oracle PC,10,37
2838,Oracle PC,10,38
2839,Oracle PC,10,39
2840,Oracle PC,10,40
2841,Oracle PC,10,41
2842,Oracle PC,10,42
2843,Oracle PC,10,43
2844,Oracle PC,10,44
2845,Oracle PC,10,45
2846,Oracle PC,10,46
2847,Oracle PC,10,47
2848,Oracle PC,10,48
2849,Oracle PC,10,49
2850,Oracle PC,10,50
2851,Oracle PC,10,51
2852,Oracle PC,10,52
2853,Oracle PC,10,53
2854,Oracle PC,10,54
2855,Oracle PC,10,55
2856,Oracle PC,10,56
2857,Oracle PC,10,57
2858,Oracle PC,10,58
2859,Oracle PC,10,59
2860,Oracle PC,10,60
2861,Oracle PC,10,61
2862,Oracle PC,10,62
2863,Oracle PC,10,63
2864,Oracle PC,10,64
2865,Oracle PC,10,65
2866,Oracle PC,10,66
2867,Oracle PC,10,67
2868,Oracle PC,10,68
2869,Oracle PC,10,69
2870,Oracle PC,10,70
2871,Oracle PC,10,71
2872,Oracle PC,10,72
2873,Oracle PC,10,73
2874,Oracle PC,10,74
2875,Oracle PC,10,75
2876,Oracle PC,10,76
2877,Oracle PC,10,77
2878,Oracle PC,10,78
2879,Oracle PC,10,79
2880,Oracle PC,10,80
2881,Oracle PC,10,81
2882,Oracle PC,10,82
2883,Oracle PC,10,83
2884,Oracle PC,10,84
2885,Oracle PC,10,85
2886,Oracle PC,10,86
2887,Oracle PC,10,87
2888,Oracle PC,10,88
2889,Oracle PC,10,89
2890,Oracle PC,10,90
2891,Oracle PC,10,91
2892,Oracle PC,10,92
2893,Oracle PC,10,93
2894,Oracle PC,10,94
2895,Oracle PC,10,95
2896,Oracle PC,10,96
2897,Oracle PC,10,97
2898,Oracle PC,10,98
2899,Oracle PC,10,99
2900,Oracle PC,10,100
2901,Plug-in PC,10,1
2902,Plug-in PC,10,2
2903,Plug-in PC,10,3
2904,Plug-in PC,10,4
2905,Plug-in PC,10,5
2906,Plug-in PC,10,6
2907,Plug-in PC,10,7
2908,Plug-in PC,10,8
2909,Plug-in PC,10,9
2910,Plug-in PC,10,10
2911,Plug-in PC,10,11
2912,Plug-in PC,10,12
2913,Plug-in PC,10,13
2914,Plug-in PC,10,14
2915,Plug-in PC,10,15
2916,Plug-in PC,10,16
2917,Plug-in PC,10,17
2918,Plug-in PC,10,18
2919,Plug-in PC,10,19
2920,Plug-in PC,10,20
2921,Plug-in PC,10,21
2922,Plug-in PC,10,22
2923,Plug-in PC,10,23
2924,Plug-in PC,10,24
2925,Plug-in PC,10,25
2926,Plug-in PC,10,26
2927,Plug-in PC,10,27
2928,Plug-in PC,10,28
2929,Plug-in PC,10,29
2930,Plug-in PC,10,30
2931,Plug-in PC,10,31
2932,Plug-in PC,10,32
2933,Plug-in PC,10,33
2934,Plug-in PC,10,34
2935,Plug-in PC,10,35
2936,Plug-in PC,10,36
2937,Plug-in PC,10,37
2938,Plug-in PC,10,38
2939,Plug-in PC,10,39
2940,Plug-in PC,10,40
2941,Plug-in PC,10,41
2942,Plug-in PC,10,42
2943,Plug-in PC,10,43
2944,Plug-in PC,10,44
2945,Plug-in PC,10,45
2946,Plug-in PC,10,46
2947,Plug-in PC,10,47
2948,Plug-in PC,10,48
2949,Plug-in PC,10,49
2950,Plug-in PC,10,50
2951,Plug-in PC,10,51
2952,Plug-in PC,10,52
2953,Plug-in PC,10,53
2954,Plug-in PC,10,54
2955,Plug-in PC,10,55
2956,Plug-in PC,10,56
2957,Plug-in PC,10,57
2958,Plug-in PC,10,58
2959,Plug-in PC,10,59
2960,Plug-in PC,10,60
2961,Plug-in PC,10,61
2962,Plug-in PC,10,62
2963,Plug-in PC,10,63
2964,Plug-in PC,10,64
2965,Plug-in PC,10,65
2966,Plug-in PC,10,66
2967,Plug-in PC,10,67
2968,Plug-in PC,10,68
2969,Plug-in PC,10,69
2970,Plug-in PC,10,70
2971,Plug-in PC,10,71
2972,Plug-in PC,10,72
2973,Plug-in PC,10,73
2974,Plug-in PC,10,74
2975,Plug-in PC,10,75
2976,Plug-in PC,10,76
2977,Plug-in PC,10,77
2978,Plug-in PC,10,78
2979,Plug-in PC,10,79
2980,Plug-in PC,10,80
2981,Plug-in PC,10,81
2982,Plug-in PC,10,82
2983,Plug-in PC,10,83
2984,Plug-in PC,10,84
2985,Plug-in PC,10,85
2986,Plug-in PC,10,86
2987,Plug-in PC,10,87
2988,Plug-in PC,10,88
2989,Plug-in PC,10,89
2990,Plug-in PC,10,90
2991,Plug-in PC,10,91
2992,Plug-in PC,10,92
2993,Plug-in PC,10,93
2994,Plug-in PC,10,94
